CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins,Geography_France,Geography_Germany,Geography_Spain,Gender_Male,Gender_Female
475,0.1891891891891892,8,0.47438894413265564,1,1,0,0.5040716888462847,0,1,0,0,0,1
476,0.6891891891891893,1,0.4197071807122964,1,0,1,0.6713079099053959,0,0,0,1,0,1
476,0.16216216216216217,3,0.5355418209839702,1,1,0,0.3416923816224449,0,0,1,0,1,0
476,0.2567567567567568,4,0.0,1,1,1,0.2788479299773128,0,1,0,0,1,0
476,0.2972972972972973,4,0.0,2,0,0,0.9127644690067902,0,1,0,0,0,1
476,0.1891891891891892,6,0.4458859371946594,1,0,0,0.5606599430245588,0,1,0,0,0,1
476,0.2972972972972973,6,0.0,1,1,1,0.11363020168426083,0,1,0,0,1,0
476,0.21621621621621623,8,0.44601945754150624,1,0,1,0.9861453268787169,0,0,1,0,0,1
476,0.21621621621621623,10,0.0,2,1,0,0.13125953528561976,0,1,0,0,0,1
477,0.12162162162162163,1,0.5123792692084663,1,1,1,0.6658716407416908,0,1,0,0,1,0
477,0.40540540540540543,2,0.5146338100859995,1,0,1,0.1323336878671913,0,0,0,1,0,1
477,0.08108108108108109,2,0.3813325960353066,2,0,0,0.8135182909967902,0,0,1,0,0,1
477,0.24324324324324326,3,0.4691181985482632,1,0,0,0.3701874529017521,0,0,1,0,0,1
477,0.2702702702702703,4,0.7273533648661894,1,1,0,0.9291844371137443,0,0,1,0,0,1
477,0.05405405405405406,5,0.3290555938468882,2,0,0,0.8155844883186344,0,1,0,0,1,0
477,0.16216216216216217,6,0.523266079865335,1,1,0,0.9707570572989721,0,1,0,0,0,1
477,0.2702702702702703,8,0.5818494672478377,1,1,1,0.12277732523455988,0,0,1,0,0,1
477,0.40540540540540543,8,0.515149397908928,2,1,1,0.7897042667574754,0,0,1,0,1,0
477,0.21621621621621623,8,0.5578342585230521,2,1,1,0.9494119188382489,0,0,1,0,1,0
477,0.3918918918918919,9,0.5775276328329164,1,1,0,0.30654822535552145,0,1,0,0,1,0
477,0.5270270270270271,9,0.45446196900103947,2,1,1,0.3558119300393187,0,1,0,0,0,1
478,0.40540540540540543,0,0.3319556956372207,2,0,1,0.22070292712954082,0,0,0,1,1,0
478,0.22972972972972974,1,0.36857215612920774,1,1,0,0.893157746564797,0,1,0,0,1,0
478,0.2702702702702703,1,0.0,2,1,1,0.9896187585914454,0,0,0,1,1,0
478,0.43243243243243246,2,0.0,1,0,1,0.46664986506211337,0,1,0,0,0,1
478,0.24324324324324326,3,0.3681307418482142,2,1,0,0.22452704233254273,0,0,0,1,0,1
478,0.2702702702702703,4,0.6851940164231621,1,1,0,0.259071191298769,0,1,0,0,0,1
479,0.3918918918918919,1,0.0,1,1,0,0.4763417406362307,0,1,0,0,1,0
479,0.2972972972972973,1,0.0,2,0,0,0.5749791605098286,0,1,0,0,1,0
479,0.10810810810810811,1,0.0,2,1,1,0.09553607369503786,0,1,0,0,0,1
479,0.44594594594594594,1,0.4293166998600907,3,1,0,0.430624274618226,0,0,1,0,1,0
479,0.20270270270270271,2,0.8296816049895,1,0,0,0.2538403917574128,0,1,0,0,0,1
479,0.12162162162162163,2,0.6873844675342089,1,1,1,0.20153769685004913,0,0,0,1,1,0
479,0.22972972972972974,4,0.5018809828325118,1,1,1,0.10191903326767704,0,0,0,1,1,0
479,0.22972972972972974,4,0.5528895018690657,1,1,1,0.23622360935469333,0,0,1,0,1,0
479,0.40540540540540543,5,0.3470342480486799,1,0,1,0.42821504453675324,0,0,0,1,1,0
479,0.21621621621621623,5,0.46869021601559424,2,0,0,0.5665376543459899,0,1,0,0,1,0
479,0.2567567567567568,6,0.47204002230547076,1,0,1,0.8003230308494461,0,0,0,1,1,0
479,0.3918918918918919,6,0.48544446870839075,1,0,1,0.029004369917327102,0,1,0,0,1,0
479,0.2702702702702703,6,0.42901071905330174,2,0,1,0.8475521912342628,0,0,1,0,1,0
479,0.16216216216216217,7,0.5737961576351578,2,1,0,0.20936204407520914,0,0,1,0,0,1
479,0.06756756756756757,9,0.4925326852826979,1,0,1,0.47572893211301676,0,0,1,0,0,1
479,0.22972972972972974,9,0.37000636393844216,1,1,0,0.4972388863136429,0,0,1,0,1,0
480,0.32432432432432434,1,0.6064622094173774,2,1,0,0.5088851985364602,0,1,0,0,0,1
480,0.22972972972972974,2,0.6603992481568912,1,1,1,0.9899595411361785,0,1,0,0,1,0
480,0.28378378378378377,5,0.4847661454895891,1,1,1,0.4121721124367377,0,0,0,1,1,0
480,0.2972972972972973,6,0.5930320553655869,1,0,1,0.3966284780196508,0,1,0,0,1,0
480,0.2702702702702703,6,0.0,2,0,0,0.2406246796569072,0,1,0,0,0,1
480,0.2972972972972973,7,0.0,1,1,0,0.8516867860880715,0,1,0,0,0,1
480,0.3918918918918919,8,0.3005536231862108,1,1,0,0.12939390711812976,0,0,0,1,1,0
480,0.35135135135135137,10,0.5165785439020282,1,1,0,0.02730820793385768,0,0,1,0,1,0
481,0.28378378378378377,1,0.4433397241087009,1,1,1,0.6199770578090207,0,0,0,1,1,0
481,0.35135135135135137,3,0.6525140147539585,1,1,0,0.4806065979301023,0,0,1,0,1,0
481,0.2972972972972973,3,0.0,1,1,1,0.16155717871056682,0,1,0,0,1,0
481,0.21621621621621623,5,0.0,2,1,1,0.6262692087094317,0,1,0,0,0,1
481,0.2702702702702703,6,0.0,1,1,1,0.12334157912080602,0,1,0,0,0,1
481,0.2567567567567568,8,0.0,2,1,0,0.22104250955966293,0,0,0,1,0,1
481,0.2702702702702703,9,0.6987022499852431,1,1,0,0.3274760239602882,0,1,0,0,1,0
481,0.13513513513513514,10,0.0,2,1,0,0.7260912417135836,0,1,0,0,0,1
482,0.2702702702702703,2,0.27632522033149,1,0,0,0.5131937099993049,0,0,1,0,0,1
482,0.22972972972972974,2,0.5305410256411279,1,0,1,0.3997700280376775,0,1,0,0,0,1
482,0.22972972972972974,5,0.5891358120741373,2,0,0,0.5451427611336882,0,1,0,0,0,1
482,0.3648648648648649,7,0.6231751704447013,1,1,0,0.36319653526911816,0,0,1,0,1,0
483,0.12162162162162163,1,0.31010861820430763,1,1,1,0.010452548218354852,0,1,0,0,1,0
483,0.40540540540540543,1,0.0,2,1,1,0.5502915528432964,0,1,0,0,1,0
483,0.35135135135135137,5,0.5453867345104142,1,1,0,0.9618334550949615,0,1,0,0,0,1
483,0.14864864864864866,9,0.0,1,1,1,0.40815332864288534,0,1,0,0,1,0
483,0.16216216216216217,9,0.0,2,0,0,0.6817920611418391,0,1,0,0,0,1
483,0.43243243243243246,9,0.0,2,1,1,0.5550963116977671,0,1,0,0,0,1
484,0.43243243243243246,2,0.36033817555167524,2,0,0,0.24081794811404486,0,1,0,0,0,1
484,0.4864864864864865,3,0.5356282704264509,1,0,0,0.2497399001604653,0,0,1,0,1,0
484,0.1891891891891892,3,0.0,2,1,1,0.6969636100247573,0,1,0,0,0,1
484,0.31081081081081086,5,0.0,1,1,1,0.3713143105166543,0,1,0,0,1,0
484,0.28378378378378377,5,0.0,2,1,1,0.8761463719785239,0,0,0,1,0,1
484,0.22972972972972974,7,0.5335561143570284,1,1,1,0.13638562482717095,0,0,0,1,0,1
484,0.2972972972972973,7,0.42607506497957004,2,0,0,0.5902283668090301,0,0,1,0,1,0
484,0.24324324324324326,8,0.0,2,1,0,0.9307133831280887,0,0,0,1,1,0
484,0.5,8,0.5952599320305707,3,0,0,0.6876073665035012,0,0,1,0,0,1
485,0.2702702702702703,2,0.30027984668994495,1,1,1,0.35330164030664923,0,1,0,0,0,1
485,0.21621621621621623,3,0.5327192407084487,1,1,0,0.35102477286580863,0,0,1,0,1,0
485,0.0945945945945946,3,0.535943737156389,1,1,1,0.5663266341935654,0,1,0,0,0,1
485,0.2702702702702703,3,0.0,2,1,0,0.7072589432290783,0,1,0,0,0,1
485,0.04054054054054054,5,0.4510086944065617,1,1,1,0.2706754495054277,0,0,0,1,0,1
485,0.16216216216216217,5,0.6248420623688288,1,1,1,0.7057505491774464,0,0,1,0,0,1
485,0.2567567567567568,5,0.0,2,0,1,0.851155735372728,0,1,0,0,1,0
485,0.1891891891891892,6,0.4074881957052762,2,1,1,0.9700853431502708,0,0,0,1,1,0
485,0.14864864864864866,7,0.7258875107419113,1,1,0,0.5841404354115817,0,1,0,0,1,0
485,0.44594594594594594,7,0.5749130653007363,2,1,0,0.25553220332541754,0,0,1,0,1,0
486,0.2567567567567568,1,0.40429961025211475,1,0,0,0.2567894233899337,0,0,1,0,1,0
486,0.10810810810810811,2,0.0,2,1,1,0.1569540891155105,0,1,0,0,1,0
486,0.12162162162162163,7,0.0,2,1,0,0.14407105878611406,0,0,0,1,1,0
486,0.2972972972972973,9,0.28433891226513525,1,1,0,0.3809395297250887,0,0,1,0,0,1
486,0.6081081081081081,9,0.3866476225466683,1,1,1,0.42548773407860446,0,1,0,0,1,0
486,0.2567567567567568,9,0.45922226829227764,2,1,0,0.7249879863526966,0,0,1,0,1,0
486,0.5945945945945946,9,0.4717329255077231,2,1,0,0.8401964887646769,0,0,1,0,1,0
487,0.24324324324324326,1,0.55854211564544,1,1,0,0.9704014233359285,0,0,0,1,0,1
487,0.17567567567567569,1,0.0,2,1,0,0.7937685548969927,0,0,0,1,0,1
487,0.21621621621621623,2,0.38270319235989403,1,0,0,0.045371432971848806,0,1,0,0,0,1
487,0.3648648648648649,2,0.0,2,1,0,0.3873577426644244,0,1,0,0,1,0
487,0.2567567567567568,2,0.0,2,1,1,0.6336154602764563,0,1,0,0,1,0
487,0.472972972972973,4,0.7958988049689817,1,1,1,0.12099295482718597,0,1,0,0,1,0
487,0.3783783783783784,4,0.5383483788178699,2,1,1,0.22118567323179358,0,0,1,0,0,1
487,0.2702702702702703,5,0.4398918700417369,1,0,0,0.05686978106409162,0,0,1,0,0,1
487,0.35135135135135137,6,0.24588250153677935,1,1,1,0.2654073464015813,0,0,0,1,1,0
487,0.2567567567567568,6,0.0,2,1,1,0.6323895432013756,0,1,0,0,1,0
487,0.08108108108108109,7,0.5325990723962866,2,1,1,0.49283921614514176,0,1,0,0,1,0
487,0.20270270270270271,8,0.5808322813457847,1,1,0,0.20679109854991148,0,0,0,1,1,0
487,0.472972972972973,10,0.3569212105201758,1,0,1,0.4503693602739061,0,1,0,0,0,1
488,0.2702702702702703,0,0.0,2,1,0,0.6833834631207281,0,1,0,0,0,1
488,0.21621621621621623,2,0.0,2,1,1,0.9063828595630883,0,1,0,0,0,1
488,0.21621621621621623,3,0.0,2,1,1,0.6298990553597867,0,1,0,0,1,0
488,0.05405405405405406,6,0.0,2,1,1,0.3319432505804304,0,1,0,0,0,1
488,0.2702702702702703,7,0.5549911519852543,2,1,0,0.5339905460971522,0,0,1,0,0,1
488,0.28378378378378377,9,0.5602013949169562,1,0,0,0.06215023534747568,0,0,0,1,0,1
488,0.33783783783783783,10,0.4493901488050388,1,1,1,0.14161562429211988,0,1,0,0,1,0
489,0.13513513513513514,1,0.3167061973249777,2,1,1,0.839890459538886,0,0,1,0,1,0
489,0.2702702702702703,2,0.5039658930843197,2,1,1,0.41329521969348065,0,0,1,0,1,0
489,0.2972972972972973,3,0.8829592923565103,1,1,0,0.859359568838824,0,0,0,1,1,0
489,0.44594594594594594,3,0.0,2,0,1,0.8705166343385793,0,1,0,0,0,1
489,0.2702702702702703,5,0.46748032238906245,1,0,0,0.4261421965797733,0,1,0,0,0,1
489,0.21621621621621623,5,0.0,1,0,0,0.2176658370874418,0,1,0,0,1,0
489,0.17567567567567569,7,0.5555844606070935,1,0,1,0.030549217450266498,0,1,0,0,0,1
489,0.3783783783783784,8,0.36692212363992094,1,1,0,0.7361271501428387,0,0,1,0,0,1
489,0.2702702702702703,8,0.41408995979204155,2,1,1,0.5381207905354961,0,1,0,0,0,1
490,0.31081081081081086,0,0.5566365212266065,1,1,1,0.8812968638504977,0,0,1,0,0,1
490,0.2972972972972973,1,0.0,1,1,1,0.24793672795751992,0,1,0,0,0,1
490,0.2702702702702703,1,0.0,2,1,1,0.4039448267309528,0,1,0,0,1,0
490,0.28378378378378377,1,0.0,3,1,0,0.8553238334260922,0,1,0,0,1,0
490,0.2567567567567568,3,0.4641945660088525,1,0,1,0.12213261366460496,0,1,0,0,0,1
490,0.14864864864864866,4,0.0,2,1,0,0.16040526870316113,0,1,0,0,1,0
490,0.20270270270270271,5,0.3839845891214238,2,0,0,0.5415605190295673,0,0,1,0,1,0
490,0.2702702702702703,5,0.49005115981552516,2,0,0,0.7718206588729224,0,1,0,0,1,0
490,0.2972972972972973,6,0.6222091208426497,1,0,0,0.9544789027352112,0,0,0,1,1,0
490,0.22972972972972974,7,0.42945336889571384,1,1,1,0.01963082474376303,0,1,0,0,0,1
490,0.40540540540540543,8,0.6194270350962019,1,1,0,0.9396383354610365,0,0,0,1,0,1
491,0.013513513513513514,2,0.5016387330808298,1,0,0,0.6484565275983856,0,0,1,0,1,0
491,0.10810810810810811,4,0.4075405277098762,1,1,1,0.7295162187988954,0,0,1,0,1,0
491,0.5270270270270271,4,0.44657462318664926,1,1,1,0.20611043354640365,0,0,1,0,0,1
491,0.2702702702702703,5,0.33134688271241924,1,1,0,0.9397645975190629,0,1,0,0,1,0
491,0.7297297297297298,6,0.36383385780258437,1,1,1,0.035110203024388824,0,1,0,0,0,1
492,0.14864864864864866,1,0.5762975716554877,1,1,1,0.9815046336925176,0,1,0,0,1,0
492,0.22972972972972974,4,0.5634134958938907,2,1,0,0.19755861684790893,0,1,0,0,1,0
492,0.2702702702702703,6,0.5071938969324159,1,1,1,0.46070654747528383,0,1,0,0,0,1
492,0.22972972972972974,8,0.4825205723965456,1,0,0,0.42709028712242014,0,1,0,0,1,0
492,0.4594594594594595,8,0.4997895360622316,1,1,0,0.050020476955549245,0,0,1,0,0,1
492,0.41891891891891897,8,0.0,1,1,1,0.91435487089017,0,1,0,0,0,1
492,0.2702702702702703,8,0.22745661395828085,2,1,0,0.9449063885601074,0,0,1,0,0,1
492,0.44594594594594594,8,0.4695481739219299,2,1,1,0.3365298385995862,0,0,1,0,1,0
492,0.3648648648648649,9,0.6787418748385052,2,0,0,0.8237298161974468,0,0,1,0,1,0
492,0.13513513513513514,9,0.0,2,1,0,0.479773368356678,0,1,0,0,0,1
492,0.16216216216216217,10,0.3075705757664397,2,0,1,0.7335132505154243,0,0,1,0,0,1
492,0.28378378378378377,10,0.4965229109555996,2,1,0,0.7429361003975878,0,0,1,0,1,0
493,0.24324324324324326,2,0.0,2,0,1,0.4988412393383568,0,1,0,0,0,1
493,0.2702702702702703,3,0.5341083704543148,1,1,0,0.4478764722030954,0,1,0,0,1,0
493,0.17567567567567569,3,0.0,1,1,1,0.8828778148313163,0,1,0,0,0,1
493,0.4864864864864865,3,0.6689245023746495,2,1,0,0.7508135526942824,0,1,0,0,1,0
493,0.3783783783783784,4,0.0,2,1,0,0.009481305464671876,0,1,0,0,0,1
493,0.24324324324324326,5,0.5925426136165485,2,1,0,0.28043143120167974,0,1,0,0,0,1
493,0.40540540540540543,7,0.0,2,1,0,0.24269077696920052,0,0,0,1,0,1
493,0.22972972972972974,8,0.7107172477877374,1,0,0,0.9871795756494746,0,0,1,0,0,1
493,0.20270270270270271,8,0.3618668041673813,1,1,1,0.29826823461640584,0,1,0,0,0,1
493,0.2567567567567568,8,0.5699025448938253,2,1,0,0.7942228982867863,0,1,0,0,0,1
493,0.24324324324324326,9,0.0,2,1,1,0.3290561748646995,0,1,0,0,1,0
494,0.2702702702702703,1,0.5494382201155856,1,0,1,0.45135445435039045,0,1,0,0,0,1
494,0.12162162162162163,2,0.0,2,1,0,0.11197599370739904,0,0,0,1,1,0
494,0.31081081081081086,2,0.2788967424981195,2,1,0,0.9421627265403846,0,0,0,1,0,1
494,0.16216216216216217,3,0.34159267613396344,1,0,1,0.1393857113354325,0,1,0,0,1,0
494,0.2567567567567568,5,0.42689177107725296,2,1,0,0.8603397124425383,0,0,1,0,1,0
494,0.6621621621621622,5,0.0,2,1,1,0.4294339109384946,0,0,0,1,1,0
494,0.0945945945945946,6,0.0,2,0,1,0.5499350687990703,0,1,0,0,1,0
494,0.2702702702702703,7,0.6972458020704743,1,1,0,0.20038283656089154,0,0,1,0,0,1
494,0.2702702702702703,7,0.0,2,1,1,0.030963357000593553,0,0,0,1,1,0
494,0.2702702702702703,9,0.37194703235883547,1,1,1,0.1224009892944776,0,1,0,0,1,0
494,0.13513513513513514,9,0.45728431013564114,2,0,1,0.3973787496705935,0,1,0,0,1,0
494,0.22972972972972974,9,0.44929421343940884,2,1,0,0.9187943948647096,0,1,0,0,0,1
495,0.2972972972972973,1,0.558783488547083,2,1,0,0.7536160203299416,0,1,0,0,0,1
495,0.2702702702702703,3,0.355359181889348,3,1,0,0.6758554441949206,0,0,0,1,0,1
495,0.32432432432432434,7,0.0,2,0,0,0.6520270185802743,0,0,0,1,0,1
495,0.21621621621621623,9,0.4669637780024552,1,1,1,0.5803437228255298,0,0,1,0,0,1
495,0.16216216216216217,10,0.5171661131417941,1,0,0,0.8637728403062492,0,1,0,0,1,0
495,0.3918918918918919,10,0.5487593787581245,1,1,0,0.3553333843382043,0,1,0,0,1,0
496,0.16216216216216217,0,0.3625515443341957,1,0,1,0.1389653711929489,0,1,0,0,1,0
496,0.35135135135135137,0,0.7148570959627474,2,1,0,0.014539538525929225,0,0,0,1,0,1
496,0.21621621621621623,1,0.40942260660493673,2,1,0,0.9042525061143338,0,1,0,0,0,1
496,0.31081081081081086,1,0.7015758868471259,2,1,0,0.9117190691711059,0,1,0,0,0,1
496,0.14864864864864866,2,0.0,2,1,0,0.2769164955253226,0,0,0,1,1,0
496,0.33783783783783783,3,0.0,2,0,1,0.9975650174591673,0,0,0,1,0,1
496,0.1891891891891892,4,0.5095528228214093,1,1,0,0.33231983654438996,0,1,0,0,1,0
496,0.2702702702702703,4,0.4993761809824858,1,1,1,0.15762195289650158,0,0,1,0,0,1
496,0.14864864864864866,4,0.0,2,1,0,0.8240552472761149,0,1,0,0,0,1
496,0.17567567567567569,5,0.0,2,1,0,0.46855249676344085,0,1,0,0,1,0
496,0.5540540540540541,7,0.36540772390893855,2,1,0,0.8157259018236241,0,0,1,0,0,1
497,0.35135135135135137,2,0.48326410137279247,1,0,1,0.3984371507478964,0,0,0,1,1,0
497,0.21621621621621623,2,0.0,2,1,1,0.4154174223638357,0,1,0,0,1,0
497,0.08108108108108109,3,0.0,2,1,0,0.38192862418360946,0,0,0,1,1,0
497,0.31081081081081086,5,0.32101802767809035,1,0,0,0.44363056671912166,0,0,1,0,1,0
497,0.2702702702702703,6,0.0,1,1,1,0.45026049987773825,0,1,0,0,1,0
497,0.08108108108108109,6,0.4454762489423495,2,1,0,0.27926511981894264,0,0,1,0,1,0
497,0.22972972972972974,7,0.43863873176555473,2,1,1,0.4644217522773424,0,0,1,0,1,0
497,0.2567567567567568,8,0.5127584271366913,2,1,1,0.8182278907635679,0,0,0,1,1,0
497,0.2702702702702703,8,0.44455192943079,4,1,1,0.04743658019340846,0,0,1,0,0,1
497,0.2702702702702703,9,0.0,1,0,0,0.11032503604094189,0,1,0,0,1,0
497,0.12162162162162163,9,0.2999750217309347,1,1,1,0.8241460059435677,0,0,0,1,1,0
498,0.3783783783783784,1,0.36611542160404653,1,1,0,0.5097646825271813,0,1,0,0,1,0
498,0.22972972972972974,2,0.4861261000432487,2,0,1,0.9417472868658956,0,0,1,0,1,0
498,0.21621621621621623,2,0.0,2,1,1,0.7426542234783421,0,1,0,0,1,0
498,0.2702702702702703,2,0.6785292785608692,2,1,1,0.827060884314452,0,1,0,0,1,0
498,0.32432432432432434,3,0.6059818948801086,1,1,1,0.2671934669760962,0,0,1,0,1,0
498,0.21621621621621623,5,0.0,2,1,1,0.45854419097023763,0,1,0,0,1,0
498,0.5810810810810811,7,0.40834611375479185,1,1,0,0.9362693137194602,0,0,1,0,1,0
498,0.3648648648648649,7,0.4352394233052951,2,0,1,0.8299735624752164,0,0,1,0,1,0
498,0.14864864864864866,8,0.509626278940585,1,1,1,0.23335388529604575,0,0,0,1,1,0
498,0.0945945945945946,8,0.48506837975530226,1,1,1,0.6610576810085362,0,0,1,0,1,0
498,0.14864864864864866,9,0.0,1,1,0,0.9502119952455459,0,1,0,0,0,1
498,0.17567567567567569,10,0.0,2,1,0,0.06941157880577595,0,1,0,0,0,1
499,0.32432432432432434,0,0.5866439238337765,1,1,1,0.0742938950669789,0,0,0,1,0,1
499,0.5270270270270271,1,0.0,1,0,0,0.6568667307727888,0,1,0,0,0,1
499,0.472972972972973,1,0.2998250405174468,2,0,0,0.7242567665212027,0,0,0,1,0,1
499,0.04054054054054054,3,0.7035170335493587,1,1,1,0.7696166983946967,0,1,0,0,0,1
499,0.17567567567567569,4,0.0,1,1,0,0.12970693701248467,0,1,0,0,1,0
499,0.13513513513513514,4,0.5651402527615894,1,1,1,0.10996215138545729,0,1,0,0,0,1
499,0.5,4,0.5054548243073512,2,1,0,0.6163495113783366,0,0,1,0,0,1
499,0.14864864864864866,6,0.5900862776595869,1,1,0,0.5931184428112884,0,0,1,0,0,1
499,0.35135135135135137,6,0.30939785153406313,2,1,0,0.5411071757352827,0,0,1,0,0,1
499,0.3783783783783784,6,0.0,2,1,0,0.3672649238002229,0,1,0,0,0,1
499,0.5675675675675675,7,0.3067444634592476,2,1,1,0.41820138823257613,0,1,0,0,1,0
499,0.2702702702702703,9,0.0,2,0,1,0.9152405054682723,0,1,0,0,0,1
499,0.22972972972972974,10,0.0,2,1,0,0.05355991497187981,0,1,0,0,1,0
500,0.5135135135135136,1,0.40006115630453787,1,1,0,0.5924526792308665,0,1,0,0,1,0
500,0.2972972972972973,1,0.3945994168389246,1,1,1,0.7642450354008807,0,0,0,1,1,0
500,0.3648648648648649,2,0.43508828624402845,1,1,1,0.6307277344986446,0,1,0,0,1,0
500,0.16216216216216217,2,0.500185712852577,2,1,1,0.3440123031749532,0,0,1,0,1,0
500,0.21621621621621623,4,0.0,2,1,0,0.06411802327122239,0,1,0,0,0,1
500,0.43243243243243246,5,0.0,4,1,1,0.4193138944769225,0,0,0,1,0,1
500,0.21621621621621623,6,0.0,1,1,1,0.7013513290519245,0,1,0,0,0,1
500,0.2702702702702703,8,0.5121047752894413,1,1,0,0.8961632835935831,0,0,0,1,0,1
500,0.35135135135135137,9,0.6410496389191326,2,1,0,0.9813440183537528,0,0,1,0,1,0
501,0.2702702702702703,2,0.0,2,0,0,0.7097444805978972,0,1,0,0,0,1
501,0.2702702702702703,3,0.5749764775012836,1,1,0,0.8605976370743407,0,1,0,0,0,1
501,0.2567567567567568,4,0.0,2,0,0,0.062299549606987456,0,1,0,0,1,0
501,0.35135135135135137,4,0.5661703921301275,2,0,1,0.3746803819764787,0,1,0,0,1,0
501,0.12162162162162163,4,0.37996235842209886,2,1,0,0.6605289805176395,0,0,1,0,1,0
501,0.08108108108108109,4,0.5213527930802503,2,1,0,0.4011861132738176,0,0,1,0,1,0
501,0.2972972972972973,5,0.45698068088122956,1,0,0,0.632682121142569,0,0,1,0,1,0
501,0.21621621621621623,5,0.0,1,1,0,0.1368601201414735,0,1,0,0,0,1
501,0.0945945945945946,6,0.41456589007911543,1,1,0,0.5738686544565006,0,0,1,0,1,0
501,0.22972972972972974,6,0.39761498383666455,1,1,1,0.06790618504067138,0,1,0,0,1,0
501,0.21621621621621623,7,0.37164260596802473,1,0,1,0.9990656607706035,0,0,1,0,0,1
501,0.28378378378378377,9,0.46752711429568883,1,0,0,0.9101587701625505,0,1,0,0,0,1
501,0.32432432432432434,9,0.4568836295246409,1,0,1,0.4571344563405805,0,1,0,0,1,0
501,0.5270270270270271,10,0.0,2,1,1,0.23920089368534692,0,1,0,0,1,0
502,0.3648648648648649,0,0.0,1,0,0,0.4232985750139138,0,1,0,0,1,0
502,0.32432432432432434,0,0.5261207847377396,1,0,1,0.14098046363427705,0,0,1,0,0,1
502,0.6216216216216217,3,0.5566537792296467,1,0,1,0.5049658742409899,0,1,0,0,0,1
502,0.5270270270270271,3,0.40440845922740987,1,1,0,0.217804450325006,0,0,1,0,0,1
502,0.20270270270270271,5,0.6961936218805014,2,1,0,0.16646079700611405,0,0,1,0,1,0
502,0.20270270270270271,6,0.4991714763552007,2,1,1,0.7936982481827015,0,0,1,0,0,1
502,0.22972972972972974,6,0.0,2,1,1,0.40307294346610095,0,1,0,0,0,1
502,0.2972972972972973,7,0.46753759663933675,1,0,0,0.9814274263192135,0,0,1,0,0,1
502,0.20270270270270271,8,0.0,2,1,1,0.617546125655,0,1,0,0,1,0
502,0.32432432432432434,8,0.6363571759354565,3,1,0,0.5696543519906151,0,1,0,0,0,1
502,0.2567567567567568,10,0.0,1,1,1,0.3831920948450576,0,1,0,0,1,0
503,0.2702702702702703,1,0.0,2,1,1,0.475753734481643,0,1,0,0,1,0
503,0.14864864864864866,3,0.0,2,1,1,0.7197857895429013,0,1,0,0,1,0
503,0.17567567567567569,4,0.0,2,1,1,0.10817773097330793,0,0,0,1,1,0
503,0.1891891891891892,4,0.0,2,1,1,0.7652000266025405,0,1,0,0,1,0
503,0.13513513513513514,5,0.0,2,1,0,0.6295930761387711,0,1,0,0,0,1
503,0.2567567567567568,6,0.0,2,0,0,0.6825415827211498,0,0,0,1,1,0
503,0.0945945945945946,7,0.0,1,0,1,0.9642398349042334,0,0,0,1,1,0
503,0.32432432432432434,9,0.6109229049930194,1,1,1,0.7566991647702355,0,0,1,0,1,0
503,0.1891891891891892,9,0.3996159556256487,2,1,1,0.7896237590689911,0,0,0,1,1,0
503,0.16216216216216217,10,0.5445340377043125,2,0,0,0.23651588726723397,0,0,1,0,1,0
504,0.2702702702702703,0,0.21913602451098774,1,1,1,0.6845568751815798,0,0,0,1,1,0
504,0.35135135135135137,0,0.5256041207806724,2,1,1,0.7902011642111821,0,0,1,0,0,1
504,0.3783783783783784,2,0.6527145742719684,1,1,1,0.8256336980181607,0,0,0,1,0,1
504,0.32432432432432434,3,0.537815851846461,2,0,0,0.675901198564463,0,1,0,0,1,0
504,0.35135135135135137,4,0.4524651423213306,1,1,1,0.06197401851876854,0,0,0,1,1,0
504,0.2972972972972973,5,0.0,2,0,0,0.7335289520149173,0,0,0,1,1,0
504,0.33783783783783783,5,0.5370315493434008,2,1,0,0.9071832860038134,0,0,1,0,1,0
504,0.33783783783783783,7,0.4079962904460533,1,1,0,0.9734889181916873,0,0,1,0,0,1
504,0.32432432432432434,7,0.5232696669791309,2,1,1,0.7485024819870297,0,0,1,0,1,0
504,0.41891891891891897,7,0.0,3,0,1,0.4390947335470537,0,1,0,0,0,1
504,0.1891891891891892,8,0.8236959874824078,1,0,0,0.08135956983891961,0,1,0,0,0,1
504,0.7432432432432433,8,0.0,1,1,1,0.17293651543722424,0,1,0,0,0,1
504,0.1891891891891892,8,0.6787266495332827,2,0,1,0.0782445223518846,0,0,1,0,1,0
504,0.5135135135135136,9,0.4153770162220048,1,0,0,0.2792561689641361,0,0,1,0,1,0
505,0.2567567567567568,0,0.5341068558951566,1,1,1,0.46867030801441534,0,0,0,1,1,0
505,0.24324324324324326,2,0.3186628483301726,1,0,1,0.870641046219914,0,1,0,0,0,1
505,0.14864864864864866,3,0.5800823752783452,2,1,1,0.2900695516421818,0,0,1,0,1,0
505,0.20270270270270271,3,0.42450211558007483,3,1,0,0.22719269690255417,0,0,1,0,0,1
505,0.33783783783783783,5,0.5454642560252253,2,1,0,0.8553763884450964,0,0,1,0,1,0
