Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
1,1,43.0,5,0.0,2.0,1,1,0.3225504035635403,2
0,1,55.0,9,0.0,1.0,1,0,0.32293829060675294,1
0,0,31.0,3,0.533939098539969,1.0,1,1,0.8309569563893352,1
1,0,43.0,3,0.0,2.0,1,0,0.15848318514418125,0
0,0,42.0,7,0.48407554637024147,1.0,0,0,0.2318374404755654,2
2,1,32.0,8,0.42008211381760624,1.0,1,0,0.3905385964359596,1
2,1,44.0,8,0.3801070785353528,2.0,1,1,0.008882198249932869,2
1,0,30.0,2,0.35170969217023534,2.0,1,1,0.4832795531973303,1
0,0,39.0,1,0.5264188340373577,2.0,1,0,0.9613096550720592,1
0,1,44.0,7,0.3399956930720358,1.0,1,1,0.2903524286569367,0
0,1,35.0,2,0.4035788395200618,1.0,1,1,0.5905666991197659,0
0,1,43.0,2,0.3986220461064491,1.0,1,0,0.12133028704241254,1
0,1,35.0,7,0.0,1.0,0,0,0.24431378196617773,0
1,0,38.0,6,0.0,2.0,0,0,0.8689419839594681,1
0,1,38.0,6,0.5088870943577132,2.0,0,0,0.22707823597153526,0
1,1,49.0,2,0.0,1.0,1,0,0.5726951423860979,0
2,0,33.0,10,0.5190542104166677,2.0,0,0,0.2700675414502085,3
2,0,37.0,0,0.42095868485886045,2.0,1,1,0.6685050422315331,3
0,1,29.0,9,0.0,1.0,1,1,0.4081533286428854,0
0,1,77.0,1,0.0,1.0,0,1,0.09349482875614619,1
0,1,31.0,2,0.0,2.0,1,1,0.1686933602159006,1
0,0,40.0,3,0.30248580210395387,2.0,1,0,0.6628165489804276,3
1,1,55.0,6,0.0,1.0,0,1,0.3677874737037387,0
2,1,29.0,8,0.5072567511374838,1.0,0,1,0.3974551069627149,2
1,0,38.91621420206537,5,0.6942276443794372,1.0,1,0,0.5991497187981452,2
2,0,37.0,5,0.5687112644022122,2.0,1,1,0.5547617297451907,0
2,0,38.91621420206537,0,0.7186313773851368,2.0,1,0,0.817959715152797,1
2,0,44.0,2,0.48108245861895566,2.0,1,1,0.49086767786323593,0
2,1,48.0,4,0.5340595458498708,1.0,1,1,0.09638660492076993,0
2,1,39.0,5,0.36484339119520603,1.0,1,1,0.46890188012955236,2
2,0,58.0,1,0.5964235518891357,1.0,1,1,0.5758034892332218,1
1,0,48.0,2,0.0,2.0,1,1,0.015689098308888497,2
0,1,37.0,2,0.0,2.0,1,0,0.1693447224209912,0
0,0,45.0,4,0.0,2.0,1,0,0.8082867913885775,0
0,0,35.0,1,0.0,2.0,1,1,0.016656790723514094,1
0,1,29.0,7,0.42011467683950887,1.0,1,1,0.7492831065366743,1
2,0,46.0,8,0.40966896160907407,1.0,1,1,0.35159407723437586,0
2,1,36.0,8,0.5782078293222559,1.0,0,0,0.030337297211883732,3
1,0,58.0,2,0.0,2.0,1,1,0.16634453590317871,1
0,1,44.0,3,0.5466310245725665,1.0,1,0,0.4618912606153887,1
2,1,29.0,5,0.43713573108507925,1.0,1,1,0.12769664502960032,2
0,1,39.0,6,0.3860656332616961,1.0,1,1,0.6084061527875911,4
1,0,40.0,2,0.7984215822448072,1.0,1,1,0.5662198239931913,1
0,0,29.0,1,0.3091167015261057,2.0,1,1,0.6149921317485819,2
2,0,45.0,6,0.34561466769236865,1.0,1,0,0.42933255125864517,1
2,1,51.0,4,0.5227491369105282,1.0,1,0,0.1493745152662079,1
2,0,37.0,10,0.3794220195139788,1.0,1,0,0.6315543634417087,3
2,1,45.0,3,0.5704683124530762,2.0,0,1,0.32160911367035555,1
0,1,36.0,8,0.5694841678547653,1.0,1,0,0.44990016546580197,4
0,0,33.0,4,0.0,1.0,1,0,0.13035724911729069,3
1,1,62.0,2,0.0,2.0,1,1,0.932480901926134,2
0,1,38.91621420206537,1,0.0,2.0,1,1,0.4039448267309528,0
0,0,32.0,2,0.0,2.0,1,0,0.2731087318838949,1
0,0,38.91621420206537,0,0.5351337668612783,1.0,1,0,0.13907033121663118,0
0,1,35.0,9,0.0,1.0,1,1,0.15682162646532743,3
0,0,51.0,4,0.40506207121783994,1.0,0,0,0.6527099337986778,1
1,0,26.0,2,0.0,2.0,1,1,0.4662658783913864,2
1,0,45.0,1,0.0,1.0,1,0,0.9139499322185267,2
0,1,36.0,1,0.3875461148388974,1.0,1,0,0.945017749195048,2
0,0,25.0,2,0.0,2.0,1,0,0.618620328241347,1
0,1,33.0,7,0.6160898235614309,1.0,1,0,0.12856577803180202,1
1,0,38.91621420206537,5,0.5545257040418283,1.0,0,1,0.16313537942873543,0
1,1,48.0,8,0.0,2.0,1,0,0.35567506696889556,0
1,0,37.0,4,0.0,2.0,1,0,0.6284834201666258,1
0,0,27.0,7,0.0,2.0,1,0,0.7205083085434659,2
0,1,38.91621420206537,2,0.46819276304574503,1.0,1,0,0.9261676490104805,2
0,1,36.0,6,0.0,1.0,1,1,0.13501399383641136,1
0,1,18.0,4,0.5322905008962007,1.0,1,1,0.2346715611340883,2
1,1,33.0,5,0.30790676804275396,1.0,0,1,0.9712330027517627,3
0,1,32.0,8,0.48322711424387493,1.0,1,0,0.5848466028505722,2
0,1,34.0,5,0.0,1.0,1,0,0.8098765432098766,1
0,1,41.0,2,0.5902321137637995,1.0,1,0,0.0703644198020911,2
0,1,43.0,1,0.49905489515683443,1.0,1,1,0.567048703151151,1
1,0,46.0,9,0.2653779070219307,1.0,1,0,0.39374530267640556,3
0,1,34.0,3,0.0,1.0,0,0,0.9407103878420389,0
0,0,46.0,5,0.0,1.0,1,0,0.38836488884688486,1
0,1,40.0,1,0.0,2.0,1,0,0.0704008232786231,2
0,1,43.0,7,0.3231463420068284,2.0,1,1,0.9131655573107231,1
1,1,25.0,10,0.0,2.0,1,1,0.904070388722123,1
0,1,31.0,5,0.3988955834617952,1.0,0,1,0.24901528095933156,1
0,0,39.0,1,0.5144261560540377,2.0,1,1,0.9395574277343486,3
0,1,30.0,3,0.5334604978459582,1.0,1,1,0.15699174271142893,1
0,0,28.0,3,0.0,1.0,0,0,0.9182618440061026,1
1,0,30.0,5,0.0,2.0,0,0,0.8953605069284115,2
0,1,33.0,2,0.7289337276341961,1.0,1,0,0.015248556237120644,2
0,1,38.91621420206537,4,0.44671356406100987,1.0,0,0,0.4468277220474555,3
2,1,44.0,8,0.3805880706385609,2.0,0,0,0.5350611483396664,4
1,1,32.0,1,0.0,2.0,1,0,0.9164757234315877,1
1,0,38.91621420206537,7,0.7545619817193507,2.0,1,0,0.22509474654829537,1
2,0,54.0,6,0.46229471097209235,1.0,1,0,0.287739479120256,1
1,1,42.0,7,0.5542908278018379,1.0,1,1,0.4347086146727012,0
0,0,22.0,3,0.0,2.0,0,0,0.15386564416901813,1
0,1,38.91621420206537,7,0.0,2.0,1,1,0.41723019548366863,4
0,1,43.0,1,0.5212822066521113,1.0,0,1,0.5074655629612628,3
2,1,31.0,2,0.5470765042491955,2.0,1,0,0.2769049444221923,2
2,1,21.0,8,0.533979194500843,2.0,1,0,0.2514365621916893,2
0,0,39.0,0,0.0,2.0,1,1,0.41645732167421984,1
1,0,54.0,8,0.0,1.0,1,0,0.8695865955198722,3
0,0,44.0,4,0.51656826084248,1.0,0,0,0.34930290842775485,2
0,0,31.0,8,0.0,2.0,0,0,0.9554038910715972,2
0,0,39.0,5,0.47435139900825873,1.0,1,0,0.5171010331486657,0
2,0,57.0,1,0.42303363090567975,2.0,1,1,0.603286313842972,0
1,0,41.0,9,0.0,2.0,1,1,0.7789484395759795,1
2,1,35.0,3,0.7668769818056408,1.0,1,1,0.20068766567207166,1
0,0,26.0,7,0.0,2.0,1,0,0.884244195320653,3
2,0,40.0,7,0.46753759663933675,1.0,0,0,0.9814274263192134,0
0,1,49.0,2,0.3134891939591888,1.0,1,0,0.0384387709026212,3
1,1,41.0,5,0.0,1.0,0,1,0.5787670722554004,2
2,0,19.0,8,0.4332897472435921,2.0,1,0,0.12424021494052681,3
2,1,32.0,4,0.3364777308587722,1.0,0,1,0.2615406271298909,2
1,0,46.0,7,0.5497586290911981,1.0,1,1,0.33985740638230955,2
0,1,20.0,0,0.49830231868245795,2.0,1,1,0.54150106335155,3
0,1,19.0,7,0.5715089740220821,1.0,1,0,0.16637218854400593,3
0,1,45.0,5,0.0,2.0,1,1,0.6071410819733284,0
2,0,51.0,1,0.5809172560859273,1.0,0,0,0.5485866900288977,2
1,0,59.0,2,0.0,2.0,1,1,0.856844828681139,1
0,1,33.0,7,0.0,2.0,1,1,0.42703793212251767,0
2,1,48.0,3,0.48956761687584,1.0,1,1,0.12262326052137977,3
0,1,32.0,5,0.3867752042273419,1.0,1,1,0.11561679140357903,1
1,0,36.0,3,0.0,2.0,0,0,0.5526228754846088,1
0,1,37.0,5,0.42185757571928906,2.0,1,1,0.42452364200781173,0
0,0,44.0,6,0.6702555607338423,1.0,0,1,0.9860037133546252,2
0,1,27.0,7,0.0,2.0,1,0,0.5573530772188744,2
0,1,47.0,6,0.0,1.0,1,0,0.37415608190582195,1
0,1,31.0,4,0.0,2.0,0,1,0.12837861015727,0
1,1,38.0,6,0.5830366823438154,2.0,1,0,0.9926178950089733,2
0,0,32.0,2,0.0,2.0,1,1,0.203223157811571,1
1,1,23.0,2,0.5056775043604358,1.0,0,1,0.33517470918472714,0
1,1,34.0,9,0.40107120783581895,2.0,1,1,0.9513518541020667,2
2,0,48.0,6,0.446248873397163,1.0,1,0,0.5587744629612128,4
1,1,40.0,5,0.4212213413023591,1.0,1,0,0.8681104545484093,1
0,0,28.0,8,0.37887502451692645,2.0,1,0,0.22206420713178107,2
0,1,35.0,10,0.0,2.0,1,1,0.963790041949006,0
1,1,30.0,5,0.0,2.0,0,1,0.7894599934293725,2
0,0,51.0,9,0.4175433141001592,1.0,1,1,0.827893863863999,1
1,1,29.0,1,0.0,2.0,1,0,0.34554079914631847,0
2,1,38.91621420206537,1,0.42406253471279914,1.0,1,1,0.7533211421690772,1
1,0,29.0,2,0.11062646989460942,1.0,1,0,0.4873308400952291,0
1,1,40.0,4,0.5117182039927048,1.0,1,1,0.8804827361012976,2
2,0,25.0,3,0.5294488292039211,1.0,1,0,0.6582415120644021,0
2,1,40.0,5,0.45267227821463296,2.0,1,0,0.5169718708136627,2
2,1,20.0,4,0.4956810153477056,1.0,0,0,0.9010168471088988,4
0,1,36.0,6,0.44308416217915414,1.0,1,1,0.9498823637657395,3
0,1,45.0,7,0.5482522405810264,1.0,0,0,0.6230401003295815,1
1,0,32.0,2,0.0,1.0,0,0,0.6565134970389671,1
0,0,70.0,3,0.3504460316935853,2.0,1,0,0.16670932074013067,1
0,1,30.0,2,0.0,1.0,0,1,0.5102801317525824,2
0,1,32.0,9,0.0,2.0,0,0,0.15399190622704467,2
2,0,36.0,2,0.41955233696677413,2.0,1,1,0.2645167113459336,2
0,0,39.0,6,0.0,2.0,1,1,0.7024975385149282,3
1,0,30.0,8,0.0,2.0,1,1,0.20592651598227626,0
2,0,28.0,2,0.6852673131150581,2.0,1,1,0.04783786851644331,0
0,0,38.0,9,0.0,2.0,0,0,0.10465589463793791,3
2,0,35.0,1,0.48606487996779896,2.0,1,1,0.7142094069983683,1
0,1,33.0,10,0.0,1.0,1,0,0.024253016163043567,4
0,0,56.0,9,0.5136846199187887,1.0,1,1,0.9812455089461043,1
2,0,61.0,9,0.3781104112829237,2.0,1,1,0.7876553210831634,2
0,0,35.0,7,0.0,2.0,1,0,0.353779335926581,1
1,0,36.0,1,0.0,2.0,1,0,0.5100977643364941,1
2,0,32.0,8,0.5640891088489355,1.0,1,1,0.8354585862949911,1
0,1,42.0,3,0.43049662115801685,1.0,1,1,0.7874478012650208,0
2,0,35.0,2,0.5494380606883058,1.0,1,1,0.8613704108742384,1
2,0,37.0,5,0.6028044294797144,1.0,0,1,0.24815404871165195,1
1,1,50.0,3,0.0,2.0,1,0,0.06003178303527987,0
2,0,34.0,4,0.3564675601954563,1.0,1,1,0.9477373589177767,2
0,1,34.0,1,0.0,2.0,1,1,0.9752958407527917,2
2,0,45.0,9,0.536324529214232,1.0,1,1,0.796361502523491,1
0,0,36.0,0,0.4125269347407149,1.0,1,1,0.7309710077312384,1
2,1,39.0,1,0.4597133043141142,1.0,1,1,0.5383650138588235,1
2,1,45.0,6,0.49518483779609485,1.0,1,1,0.7318745440189538,0
1,1,25.0,2,0.0,1.0,1,1,0.6649027482124542,2
1,0,30.0,2,0.0,3.0,1,1,0.8629066575857993,2
1,0,48.0,6,0.5602916706141525,1.0,1,1,0.5848532034809324,0
1,1,31.0,6,0.0,2.0,1,1,0.9783755348635794,3
2,1,42.0,0,0.4298819891375021,2.0,1,0,0.6376471953071517,0
1,1,36.0,1,0.444918851315289,1.0,1,1,0.10898830838345061,2
2,1,47.0,7,0.42791593192279787,1.0,1,1,0.33397039417264346,1
2,0,45.0,8,0.44343737331758887,1.0,0,0,0.488105814105247,0
1,1,44.0,7,0.3089966129275835,3.0,0,0,0.2866622762473816,1
0,1,33.0,3,0.613075930550129,1.0,1,0,0.3958603546638704,2
0,0,48.0,3,0.5872560847314542,1.0,1,1,0.787310338137292,1
2,0,46.0,7,0.5466168355446628,1.0,1,0,0.5757290821273431,1
0,1,55.0,3,0.34869005977686,1.0,1,1,0.016438719897750233,1
0,1,34.0,5,0.5542651201529674,2.0,0,0,0.3397211433691918,3
0,1,32.0,3,0.5934061514776777,2.0,1,1,0.45482238553781884,2
0,1,29.0,4,0.0,2.0,0,0,0.2584918359703352,2
0,1,35.0,9,0.0,2.0,1,0,0.9619400152714583,1
0,0,39.0,5,0.3230093142598256,1.0,0,1,0.5490203814464281,3
1,1,33.0,3,0.0,1.0,1,1,0.013641952806493019,0
0,0,38.0,3,0.4938037989846794,1.0,1,0,0.10583770750106633,2
2,0,56.0,3,0.5085171433548976,3.0,1,1,0.4029480315370118,2
0,1,38.91621420206537,2,0.0,2.0,0,1,0.5125681502583497,1
0,1,59.0,1,0.0,1.0,1,0,0.3532240328951415,1
0,1,49.0,3,0.0,2.0,1,1,0.7145980441132128,1
0,1,45.0,5,0.27252208257145366,1.0,1,0,0.965835587298587,0
0,1,45.0,1,0.0,2.0,1,1,0.18073265996902704,2
0,0,30.0,8,0.3422096995636755,1.0,0,0,0.7136616046832471,1
0,0,65.0,9,0.4256878161168943,3.0,1,0,0.5394470671949171,0
1,1,33.0,2,0.0,2.0,1,1,0.8846315823161112,3
0,1,33.0,4,0.0,1.0,0,1,0.6523745517696939,1
0,1,71.0,3,0.3312766549956598,1.0,1,1,0.1379440736590344,1
1,0,37.0,3,0.3976668375594251,2.0,1,0,0.2742978954490154,3
1,0,32.0,5,0.5801282504781126,1.0,1,1,0.1573809298788034,1
0,0,25.0,5,0.0,2.0,0,0,0.9543221877689319,0
0,1,42.0,2,0.3995181868463009,1.0,0,0,0.43397059419174533,0
0,0,33.0,6,0.48499894917494196,2.0,1,1,0.41839190642706375,0
0,1,36.0,1,0.41481858231762553,2.0,0,1,0.34294485123329277,4
0,0,35.0,3,0.0,3.0,1,1,0.6632546908229736,3
2,1,37.0,5,0.42689177107725296,2.0,1,0,0.8603397124425382,0
1,0,41.0,4,0.0,2.0,0,1,0.7380461334057402,0
0,1,38.91621420206537,8,0.0,2.0,0,0,0.6664704479277771,0
0,1,39.0,5,0.0,2.0,1,0,0.48134126809110267,3
0,1,36.0,1,0.6184854974384222,2.0,1,1,0.24823265621866886,2
2,1,45.0,2,0.4776919983727258,1.0,0,0,0.36924706309452554,3
0,0,41.0,2,0.36517492022358566,1.0,1,1,0.35567261673489814,3
0,1,19.0,2,0.0,2.0,1,1,0.45516926866515756,1
0,0,54.0,4,0.5978737422831717,1.0,1,0,0.7850945765320587,0
0,0,65.0,2,0.6044666182990871,2.0,0,1,0.03459625394225148,4
0,1,41.0,6,0.0,3.0,0,0,0.28056294376112917,1
1,1,45.0,8,0.3533560976889063,2.0,1,0,0.5827343011257574,3
0,0,60.0,6,0.4851790222874954,1.0,1,1,0.7148268159609242,0
0,1,37.0,9,0.47284903603690254,1.0,1,1,0.3677344186369798,0
1,1,32.0,1,0.0,1.0,0,1,0.45582158096098174,1
0,1,40.0,4,0.0,1.0,1,0,0.4272610034258271,0
2,1,38.91621420206537,6,0.43464894451767255,2.0,1,1,0.0971960322210771,2
0,0,29.0,8,0.0,2.0,1,0,0.09916211998245832,0
0,1,34.0,5,0.511245661535327,1.0,1,0,0.9554964499109664,2
1,0,41.0,4,0.0,2.0,1,1,0.8227693744752623,1
2,0,37.0,1,0.5206191087385321,2.0,1,1,0.6425031590516894,0
0,1,38.91621420206537,1,0.0,2.0,0,1,0.784308001414135,2
0,1,51.0,10,0.564201026799367,1.0,1,0,0.6509519159079692,2
0,0,33.0,4,0.6229524505347969,2.0,1,1,0.8305344660415068,0
1,1,28.0,7,0.0,1.0,1,1,0.053277437995328546,0
0,1,40.0,8,0.43978286163916197,1.0,1,1,0.7894504925220358,1
0,0,35.0,8,0.0,2.0,0,1,0.051732190424185504,0
1,1,30.0,4,0.3134860452704124,1.0,1,0,0.00889534950587781,3
1,1,43.0,3,0.7370586599523337,1.0,1,0,0.6146886527663392,1
1,1,37.0,5,0.3735489975232574,2.0,1,1,0.6954771680695506,0
0,0,40.0,7,0.45578246530294436,1.0,1,0,0.2700625409726629,0
0,1,41.0,5,0.0,1.0,1,1,0.37131431051665437,0
0,0,42.0,4,0.0,2.0,0,0,0.8384340204489528,1
2,1,52.0,8,0.3335750383751427,2.0,1,1,0.8054366692019087,1
0,1,36.0,8,0.45610339241721615,1.0,1,0,0.1347335670556538,1
1,1,38.0,7,0.0,2.0,0,0,0.4541835245265923,3
2,0,31.0,1,0.5128130309800286,2.0,1,0,0.6254182774454959,0
1,1,38.91621420206537,5,0.4209008127562869,2.0,1,1,0.7868217414763109,1
2,0,31.0,9,0.4669346028102486,1.0,1,1,0.5433690417434864,0
2,0,52.0,1,0.43008199066003255,1.0,1,0,0.8444546954234129,2
0,1,26.0,8,0.3884449658425061,1.0,1,1,0.21543102366275976,0
1,1,44.0,3,0.4227648365119081,1.0,0,1,0.5080777714271713,2
0,0,42.0,7,0.0,2.0,0,1,0.381026288010505,3
2,0,30.0,6,0.6432014687716435,1.0,0,0,0.3596078425489634,3
0,1,38.0,9,0.2881123566943057,2.0,1,1,0.13063902602698557,2
2,1,37.0,2,0.360436861037882,1.0,1,1,0.9418622478446691,0
0,0,52.0,7,0.49859263575900487,1.0,1,0,0.8559729954210625,3
0,0,31.0,0,0.31622779591506656,1.0,1,0,0.39125876521207775,1
0,1,35.0,6,0.5141281067544198,2.0,1,0,0.6524222063207036,1
1,1,52.0,0,0.5432430753059938,1.0,1,0,0.7229776443650368,1
0,0,45.0,4,0.0,1.0,1,0,0.476356242021113,0
2,0,40.0,8,0.5651002365143554,2.0,0,0,0.43165147271564436,3
2,0,34.0,10,0.487038342938362,2.0,1,1,0.9105276053863143,1
0,0,38.91621420206537,7,0.0,2.0,0,1,0.025832667019700377,1
0,1,63.0,6,0.6416266062447906,1.0,1,1,0.8400631760333112,0
2,0,34.0,1,0.515739318701071,2.0,0,0,0.224790767518298,3
1,0,38.0,9,0.5961461882790738,1.0,1,0,0.5919145278374084,1
0,0,55.0,4,0.48188900122755024,1.0,0,1,0.6173804598339141,0
1,1,38.91621420206537,1,0.0,2.0,1,1,0.9896187585914453,0
1,1,54.0,7,0.4311942350776764,2.0,0,0,0.12042060016731597,4
1,1,42.0,4,0.0,2.0,0,1,0.4298955050207295,2
0,1,34.0,9,0.0,2.0,1,0,0.8090232117167189,2
2,0,50.0,5,0.5775055920114817,2.0,1,1,0.17466493050086282,1
2,1,32.0,0,0.4365444153042377,2.0,1,1,0.2808504712200015,3
1,1,52.0,2,0.4007580528014382,2.0,1,1,0.08317084281548887,0
1,0,34.0,7,0.0,2.0,0,0,0.01967542900346983,1
2,1,21.0,8,0.6111832895977806,1.0,1,1,0.8164994256951538,2
0,0,38.91621420206537,7,0.28733957281221234,4.0,0,1,0.5661402663954408,1
2,0,44.0,1,0.6061670298087961,1.0,0,1,0.22356095007073173,0
0,1,27.0,2,0.5111359357099929,1.0,1,1,0.05810434896532618,0
1,0,32.0,4,0.6991130542285118,2.0,1,1,0.8639867607356502,1
0,0,33.0,1,0.2964788611981861,1.0,1,0,0.10077407392405974,3
0,1,43.0,3,0.0,2.0,0,1,0.9946688908790788,1
0,1,30.0,8,0.3554514504275421,1.0,1,1,0.06558286316343209,1
1,0,33.0,2,0.0,2.0,1,1,0.02344763924954833,1
0,1,31.0,10,0.6216793838486376,1.0,1,0,0.45753934500744825,1
0,1,74.0,10,0.0,2.0,1,1,0.2697177580458934,1
0,1,38.0,3,0.39794914341516113,1.0,0,0,0.9396103327867811,0
0,1,38.91621420206537,6,0.40663952443799,2.0,1,0,0.06170304264057217,0
2,1,36.0,2,0.4173114669784852,2.0,1,0,0.5397372449068886,1
1,0,38.91621420206537,6,0.0,2.0,0,0,0.09627294406615831,3
1,1,37.0,8,0.7080857012502567,1.0,1,1,0.3856905334459441,1
0,1,37.0,5,0.6105889048418025,1.0,1,1,0.8138348712302025,2
0,0,22.0,4,0.6969080155213618,1.0,1,1,0.1407008369299268,2
0,0,28.0,5,0.0,2.0,1,0,0.6295930761387712,0
0,1,30.0,8,0.0,2.0,0,0,0.01585936456931637,1
0,0,44.0,1,0.0,2.0,0,1,0.9125077444895987,4
0,0,31.0,1,0.0,2.0,1,0,0.10035818420659172,2
0,1,32.0,8,0.0,1.0,1,1,0.40203389423689956,1
0,1,38.0,0,0.0,2.0,1,0,0.2370354868889979,1
2,1,44.0,2,0.44940692852623954,2.0,0,0,0.7908744285079223,4
1,1,45.0,0,0.0,2.0,0,1,0.3519742635421683,0
2,0,35.0,6,0.5105669796051457,1.0,0,0,0.34724646203712456,1
0,0,45.0,7,0.6322130232238915,1.0,1,0,0.6044646263718185,0
0,0,54.0,4,0.0,2.0,1,1,0.4690893480327371,1
0,0,36.0,2,0.4779329328493494,1.0,1,0,0.6217760796156032,3
1,1,32.0,9,0.0,3.0,0,1,0.1926294461121037,2
2,1,43.0,6,0.4467472829306911,2.0,1,1,0.18349242352644674,3
0,0,34.0,7,0.0,2.0,1,0,0.9651417210343587,1
2,0,44.0,10,0.42539813674946675,1.0,1,0,0.6871070687250632,2
1,1,37.0,3,0.0,2.0,1,1,0.3945581803062192,0
0,0,37.0,4,0.5254514293034276,2.0,1,0,0.04469236812115557,0
2,1,27.0,5,0.5859125511876158,1.0,1,0,0.3218794894912464,2
1,0,53.0,1,0.2998250405174468,2.0,0,0,0.7242567665212027,0
0,0,46.0,1,0.4182882380651045,1.0,1,0,0.5789436391175357,0
2,1,49.0,2,0.46605819119627423,1.0,1,0,0.9753031414500083,2
2,1,35.0,7,0.3928164219982703,2.0,1,0,0.5882200750171641,3
1,1,37.0,6,0.6771790092144585,1.0,1,1,0.6412842426451726,1
0,0,40.0,9,0.5243947054359801,1.0,1,1,0.5198446451636131,2
0,0,44.0,7,0.0,2.0,0,0,0.31182522930939904,0
2,0,29.0,7,0.41930972850371245,1.0,0,1,0.6924583797752685,1
1,0,38.91621420206537,6,0.3671859757880182,2.0,0,0,0.5648627443920894,2
2,1,58.0,9,0.7584708596227259,2.0,1,1,0.9563522316381214,0
1,1,48.0,0,0.3319556956372207,2.0,0,1,0.22070292712954084,0
0,1,28.0,1,0.0,2.0,0,0,0.46431349193848015,2
2,0,28.0,3,0.3973951734746168,2.0,0,0,0.7336307617377459,2
0,0,36.0,10,0.0,2.0,0,1,0.7782237203652947,1
0,1,36.0,3,0.0,2.0,1,0,0.975200581655548,4
0,0,49.0,8,0.6401094962500512,2.0,1,0,0.6463735286719882,4
2,0,44.0,4,0.38483162625909195,2.0,1,0,0.7197720382296509,1
0,1,25.0,7,0.4320346559832321,1.0,1,0,0.6413881025637947,4
0,1,32.0,5,0.6167359823265296,2.0,1,1,0.8632151870503633,3
0,0,24.0,3,0.6452220899728651,1.0,1,1,0.04803288714072193,2
1,1,46.0,7,0.2742138052944126,1.0,1,1,0.1984817550076032,2
2,1,22.0,7,0.3649313551968451,2.0,0,0,0.052654028459717894,4
2,0,32.0,5,0.269013765708619,2.0,0,1,0.3868308923502194,3
1,1,37.0,8,0.564138411735219,1.0,0,0,0.330039968817022,3
0,0,34.0,1,0.0,1.0,0,0,0.5722373986715731,4
0,1,35.0,7,0.0,2.0,1,0,0.06604140695436414,1
0,1,48.0,1,0.0,2.0,1,1,0.5502915528432966,0
1,0,37.0,1,0.5448015168230257,1.0,1,0,0.9894898462803197,3
2,1,32.0,2,0.46660462819784726,1.0,1,0,0.5674072873959463,4
0,1,37.0,1,0.0,2.0,1,0,0.8173079029047273,2
1,0,42.0,4,0.0,2.0,1,1,0.1907203637947424,1
0,1,49.0,5,0.4881921181623982,1.0,0,1,0.29871157695559925,4
0,0,29.0,1,0.5529744766092082,2.0,0,0,0.7735190210665117,1
0,1,34.0,1,0.0,1.0,1,1,0.3239932413545494,3
0,0,40.0,5,0.0,2.0,1,0,0.20522579906381058,2
0,1,24.0,4,0.0,2.0,0,0,0.9016773601878978,1
0,1,43.0,9,0.0,2.0,0,0,0.9529026522032854,0
1,0,38.91621420206537,5,0.6214918176539327,1.0,1,1,0.7917096582723651,1
2,1,54.0,3,0.5356282704264509,1.0,0,0,0.2497399001604653,0
2,0,37.0,6,0.3822270627887203,1.0,1,1,0.1909415349165845,2
2,0,32.0,5,0.5843099483140746,2.0,1,1,0.3647116799654367,0
0,0,38.0,3,0.6629331056286639,2.0,0,1,0.11302384377708069,0
2,0,31.0,1,0.4337314803791452,1.0,1,1,0.6608717632533907,4
2,0,62.0,8,0.5609661277214187,1.0,1,0,0.967223919884349,1
1,0,35.0,6,0.0,2.0,0,0,0.012062751992815314,1
1,0,78.0,2,0.0,2.0,0,1,0.9422089809576815,1
0,0,37.0,8,0.0,2.0,1,1,0.48945544299480603,0
2,1,33.0,3,0.43580192260530964,1.0,1,0,0.37814211257175057,0
0,0,78.0,6,0.1894649736074117,1.0,1,1,0.5969995134535347,1
2,0,35.0,6,0.4716534510087343,1.0,1,0,0.1316663241339548,4
0,0,43.0,5,0.0,2.0,1,0,0.5494031179977688,3
0,1,25.0,6,0.0,2.0,1,1,0.10603057592000034,3
1,1,44.0,9,0.0,2.0,1,0,0.4383697143077163,0
0,1,25.0,4,0.0,2.0,1,0,0.7635062148435174,2
0,0,31.0,1,0.0,2.0,0,1,0.6522376386944952,2
2,1,40.0,5,0.5509882518436071,2.0,1,0,0.7971087238831308,1
0,1,36.0,9,0.5174594593366574,1.0,1,1,0.30450177991998234,0
1,1,47.0,1,0.557545137151104,1.0,1,1,0.4785864550064531,2
2,1,47.0,4,0.3959911372780877,1.0,1,0,0.9827852059871718,0
0,0,29.0,4,0.0,2.0,0,1,0.2433312381332417,0
0,0,38.0,4,0.47678537528922604,2.0,1,1,0.5523554499454697,1
0,1,36.0,2,0.4568723500445938,1.0,0,1,0.8414727606486418,0
2,1,31.0,4,0.3941835906363417,1.0,1,1,0.23912903682301656,3
1,1,37.0,4,0.0,2.0,1,1,0.824242665174524,0
2,1,32.0,3,0.5488852067387202,1.0,0,1,0.7970366169969231,4
0,1,29.0,7,0.4671211327276346,1.0,1,1,0.2173660084538073,0
0,0,46.0,4,0.0,2.0,1,0,0.009481305464671876,0
0,1,54.0,8,0.5318355352964226,1.0,1,0,0.2839082132343639,1
0,1,40.0,10,0.44997098224223236,1.0,1,1,0.6070127197147327,0
0,1,64.0,1,0.0,2.0,1,0,0.9782120192478381,1
2,0,31.0,5,0.4068930138128991,4.0,0,0,0.939362859153049,0
1,0,46.0,5,0.5594127878773411,1.0,1,1,0.42541662728790597,0
0,1,43.0,3,0.0,2.0,1,1,0.7956741368800719,0
